Timestamp,Speed_KPM,RPM,Gear,Suspension_FL,Is_Cheating
22379687,0,0,0,0,NO
22379703,0,0,0,0,NO
22379734,0,0,0,0,NO
22379734,0,0,0,0,NO
22379750,0,0,0,0,NO
22379765,0,0,0,0,NO
22379781,0,0,0,0,NO
22379796,0,0,0,0,NO
22379796,0,0,0,0,NO
22379812,0,0,0,0,NO
22379828,0,0,0,0,NO
22379843,0,0,0,0,NO
22379859,0,0,0,0,NO
22379859,0,0,0,0,NO
22379875,0,0,0,0,NO
22379890,0,0,0,0,NO
22379890,0,0,0,0,NO
22379906,0,0,0,0,NO
22379906,0,0,0,0,NO
22379921,0,0,0,0,NO
22379921,0,0,0,0,NO
22379937,0,0,0,0,NO
22379937,0,0,0,0,NO
22379953,0,0,0,0,NO
22379953,0,0,0,0,NO
22379968,0,0,0,0,NO
22379968,0,0,0,0,NO
22379984,0,0,0,0,NO
22379984,0,0,0,0,NO
22380000,0,0,0,0,NO
22380000,0,0,0,0,NO
22380015,0,0,0,0,NO
22380031,0,0,0,0,NO
22380031,0,0,0,0,NO
22380046,0,0,0,0,NO
22380046,0,0,0,0,NO
22380062,0,0,0,0,NO
22380062,0,0,0,0,NO
22380078,0,0,0,0,NO
22380093,0,0,0,0,NO
22380093,0,0,0,0,NO
22380109,0,0,0,0,NO
22380156,0,0,0,0,NO
22380171,0,0,0,0,NO
22380171,0,0,0,0,NO
22380187,0,0,0,0,NO
22380203,0,0,0,0,NO
22380203,0,0,0,0,NO
22380218,0,0,0,0,NO
22380218,0,0,0,0,NO
22380234,0,0,0,0,NO
22380250,0,0,0,0,NO
22380250,0,0,0,0,NO
22380265,0,0,0,0,NO
22380281,0,0,0,0,NO
22380281,0,0,0,0,NO
22380296,0,0,0,0,NO
22380312,0,0,0,0,NO
22380312,0,0,0,0,NO
22380328,0,0,0,0,NO
22380328,0,0,0,0,NO
22380343,0,0,0,0,NO
22380359,0,0,0,0,NO
22380375,0,0,0,0,NO
22380375,0,0,0,0,NO
22380390,0,0,0,0,NO
22380406,0,0,0,0,NO
22380406,0,0,0,0,NO
22380421,0,0,0,0,NO
22380437,0,0,0,0,NO
22380437,0,0,0,0,NO
22380453,0,0,0,0,NO
22380468,0,0,0,0,NO
22380484,0,0,0,0,NO
22380484,0,0,0,0,NO
22380500,0,0,0,0,NO
22380515,0,0,0,0,NO
22380515,0,0,0,0,NO
22380531,0,0,0,0,NO
22380546,0,0,0,0,NO
22380546,0,0,0,0,NO
22380562,0,0,0,0,NO
22380578,0,0,0,0,NO
22380578,0,0,0,0,NO
22380593,0,0,0,0,NO
22380609,0,0,0,0,NO
22380625,0,0,0,0,NO
22380625,0,0,0,0,NO
22380640,0,0,0,0,NO
22380656,0,0,0,0,NO
22380671,0,0,0,0,NO
22380671,0,0,0,0,NO
22380687,0,0,0,0,NO
22380703,0,0,0,0,NO
22380718,0,0,0,0,NO
22380734,0,0,0,0,NO
22380734,0,0,0,0,NO
22380750,0,0,0,0,NO
22380765,0,0,0,0,NO
22380781,0,0,0,0,NO
22380781,0,0,0,0,NO
22380796,0,0,0,0,NO
22380812,0,0,0,0,NO
22380828,0,0,0,0,NO
22380828,0,0,0,0,NO
22380859,0,0,0,0,NO
22380859,0,0,0,0,NO
22380875,0,0,0,0,NO
22380890,0,0,0,0,NO
22380906,0,0,0,0,NO
22380906,0,0,0,0,NO
22380921,0,0,0,0,NO
22380937,0,0,0,0,NO
22380937,0,0,0,0,NO
22380953,0,0,0,0,NO
22380968,0,0,0,0,NO
22380984,0,0,0,0,NO
22380984,0,0,0,0,NO
22381000,0,0,0,0,NO
22381015,0,0,0,0,NO
22381015,0,0,0,0,NO
22381031,0,0,0,0,NO
22381046,0,0,0,0,NO
22381046,0,0,0,0,NO
22381062,0,0,0,0,NO
22381062,0,0,0,0,NO
22381078,0,0,0,0,NO
22381093,0,0,0,0,NO
22381093,0,0,0,0,NO
22381109,0,0,0,0,NO
22381125,0,0,0,0,NO
22381125,0,0,0,0,NO
22381140,0,0,0,0,NO
22381156,0,0,0,0,NO
22381171,0,0,0,0,NO
22381171,0,0,0,0,NO
22381187,0,0,0,0,NO
22381203,0,0,0,0,NO
22381203,0,0,0,0,NO
22381218,0,0,0,0,NO
22381234,0,0,0,0,NO
22381234,0,0,0,0,NO
22381250,0,0,0,0,NO
22381265,0,0,0,0,NO
22381281,0,0,0,0,NO
22381281,0,0,0,0,NO
22381296,0,0,0,0,NO
22381312,0,0,0,0,NO
22381312,0,0,0,0,NO
22381328,0,0,0,0,NO
22381343,0,0,0,0,NO
22381343,0,0,0,0,NO
22381359,0,0,0,0,NO
22381375,0,0,0,0,NO
22381375,0,0,0,0,NO
22381390,0,0,0,0,NO
22381406,0,0,0,0,NO
22381406,0,0,0,0,NO
22381421,0,0,0,0,NO
22381437,0,0,0,0,NO
22381437,0,0,0,0,NO
22381453,0,0,0,0,NO
22381468,0,0,0,0,NO
22381468,0,0,0,0,NO
22381484,0,0,0,0,NO
22381500,0,0,0,0,NO
22381500,0,0,0,0,NO
22381515,0,0,0,0,NO
22381531,0,0,0,0,NO
22381531,0,0,0,0,NO
22381546,0,0,0,0,NO
22381562,0,0,0,0,NO
22381562,0,0,0,0,NO
22381578,0,0,0,0,NO
22381593,0,0,0,0,NO
22381593,0,0,0,0,NO
22381609,0,0,0,0,NO
22381625,0,0,0,0,NO
22381625,0,0,0,0,NO
22381640,0,0,0,0,NO
22381656,0,0,0,0,NO
22381671,0,0,0,0,NO
22381671,0,0,0,0,NO
22381687,0,0,0,0,NO
22381703,0,0,0,0,NO
22381703,0,0,0,0,NO
22381718,0,0,0,0,NO
22381734,0,0,0,0,NO
22381734,0,0,0,0,NO
22381750,0,0,0,0,NO
22381765,0,0,0,0,NO
22381781,0,0,0,0,NO
22381781,0,0,0,0,NO
22381796,0,0,0,0,NO
22381812,0,0,0,0,NO
22381812,0,0,0,0,NO
22381828,0,0,0,0,NO
22381843,0,0,0,0,NO
22381859,0,0,0,0,NO
22381859,0,0,0,0,NO
22381875,0,0,0,0,NO
22381890,0,0,0,0,NO
22381890,0,0,0,0,NO
22381906,0,0,0,0,NO
22381921,0,0,0,0,NO
22381921,0,0,0,0,NO
22381937,0,0,0,0,NO
22381953,0,0,0,0,NO
22381953,0,0,0,0,NO
22381968,0,0,0,0,NO
22381984,0,0,0,0,NO
22381984,0,0,0,0,NO
22382000,0,0,0,0,NO
22382015,0,0,0,0,NO
22382015,0,0,0,0,NO
22382031,0,0,0,0,NO
22382046,0,0,0,0,NO
22382046,0,0,0,0,NO
22382062,0,0,0,0,NO
22382078,0,0,0,0,NO
22382078,0,0,0,0,NO
22382093,0,0,0,0,NO
22382093,0,0,0,0,NO
22382109,0,0,0,0,NO
22382125,0,0,0,0,NO
22382125,0,0,0,0,NO
22382140,0,0,0,0,NO
22382140,0,0,0,0,NO
22382156,0,0,0,0,NO
22382171,0,0,0,0,NO
22382171,0,0,0,0,NO
22382187,0,0,0,0,NO
22382203,0,0,0,0,NO
22382203,0,0,0,0,NO
22382218,0,0,0,0,NO
22382234,0,0,0,0,NO
22382234,0,0,0,0,NO
22382250,0,0,0,0,NO
22382250,0,0,0,0,NO
22382265,0,0,0,0,NO
22382281,0,0,0,0,NO
22382281,0,0,0,0,NO
22382296,0,0,0,0,NO
22382312,0,0,0,0,NO
22382312,0,0,0,0,NO
22382328,0,0,0,0,NO
22382343,0,0,0,0,NO
22382343,0,0,0,0,NO
22382359,0,0,0,0,NO
22382375,0,0,0,0,NO
22382375,0,0,0,0,NO
22382390,0,0,0,0,NO
22382406,0,0,0,0,NO
22382406,0,0,0,0,NO
22382421,0,0,0,0,NO
22382421,0,0,0,0,NO
22382437,0,0,0,0,NO
22382453,0,0,0,0,NO
22382453,0,0,0,0,NO
22382468,0,0,0,0,NO
22382484,0,0,0,0,NO
22382484,0,0,0,0,NO
22382500,0,0,0,0,NO
22382515,0,0,0,0,NO
22382515,0,0,0,0,NO
22382531,0,0,0,0,NO
22382546,0,0,0,0,NO
22382546,0,0,0,0,NO
22382562,0,0,0,0,NO
22382578,0,0,0,0,NO
22382578,0,0,0,0,NO
22382593,0,0,0,0,NO
22382609,0,0,0,0,NO
22382609,0,0,0,0,NO
22382625,0,0,0,0,NO
22382640,0,0,0,0,NO
22382640,0,0,0,0,NO
22382656,0,0,0,0,NO
22382671,0,0,0,0,NO
22382671,0,0,0,0,NO
22382687,0,0,0,0,NO
22382703,0,0,0,0,NO
22382703,0,0,0,0,NO
22382718,0,0,0,0,NO
22382734,0,0,0,0,NO
22382750,0,0,0,0,NO
22382750,0,0,0,0,NO
22382765,0,0,0,0,NO
22382781,0,0,0,0,NO
22382796,0,0,0,0,NO
22382812,0,0,0,0,NO
22382812,0,0,0,0,NO
22382828,0,0,0,0,NO
22382843,0,0,0,0,NO
22382859,0,0,0,0,NO
22382859,0,0,0,0,NO
22382875,0,0,0,0,NO
22382890,0,0,0,0,NO
22382906,0,0,0,0,NO
22382921,0,0,0,0,NO
22382921,0,0,0,0,NO
22382937,0,0,0,0,NO
22382953,0,0,0,0,NO
22382968,0,0,0,0,NO
22382984,0,0,0,0,NO
22383015,0,0,0,0,NO
22383031,0,0,0,0,NO
22383031,0,0,0,0,NO
22383046,0,0,0,0,NO
22383062,0,0,0,0,NO
22383078,0,0,0,0,NO
22383078,0,0,0,0,NO
22383093,0,0,0,0,NO
22383109,0,0,0,0,NO
22383125,0,0,0,0,NO
22383140,0,0,0,0,NO
22383156,0,0,0,0,NO
22383171,0,0,0,0,NO
22383187,0,0,0,0,NO
22383203,0,0,0,0,NO
22383203,0,0,0,0,NO
22383218,0,0,0,0,NO
22383234,0,0,0,0,NO
22383250,0,0,0,0,NO
22383265,0,0,0,0,NO
22383281,0,0,0,0,NO
22383281,0,0,0,0,NO
22383296,0,0,0,0,NO
22383312,0,0,0,0,NO
22383328,0,0,0,0,NO
22383343,0,0,0,0,NO
22383343,0,0,0,0,NO
22383359,0,0,0,0,NO
22383375,0,0,0,0,NO
22383390,0,0,0,0,NO
22383390,0,0,0,0,NO
22383406,0,0,0,0,NO
22383421,0,0,0,0,NO
22383437,0,0,0,0,NO
22383437,0,0,0,0,NO
22383453,0,0,0,0,NO
22383468,0,0,0,0,NO
22383484,0,0,0,0,NO
22383484,0,0,0,0,NO
22383500,0,0,0,0,NO
22383515,0,0,0,0,NO
22383531,0,0,0,0,NO
22383531,0,0,0,0,NO
22383546,0,0,0,0,NO
22383562,0,0,0,0,NO
22383562,0,0,0,0,NO
22383578,0,0,0,0,NO
22383593,0,0,0,0,NO
22383609,0,0,0,0,NO
22383609,0,0,0,0,NO
22383625,0,0,0,0,NO
22383640,0,0,0,0,NO
22383656,0,0,0,0,NO
22383656,0,0,0,0,NO
22383671,0,0,0,0,NO
22383687,0,0,0,0,NO
22383703,0,0,0,0,NO
22383703,0,0,0,0,NO
22383718,0,0,0,0,NO
22383734,0,0,0,0,NO
22383750,0,0,0,0,NO
22383750,0,0,0,0,NO
22383765,0,0,0,0,NO
22383781,0,0,0,0,NO
22383796,0,0,0,0,NO
22383796,0,0,0,0,NO
22383812,0,0,0,0,NO
22383828,0,0,0,0,NO
22383843,0,0,0,0,NO
22383859,0,0,0,0,NO
22383859,0,0,0,0,NO
22383875,0,0,0,0,NO
22383890,0,0,0,0,NO
22383906,0,0,0,0,NO
22383921,0,0,0,0,NO
22383937,0,0,0,0,NO
22383937,0,0,0,0,NO
22383953,0,0,0,0,NO
22383968,0,0,0,0,NO
22383984,0,0,0,0,NO
22384000,0,0,0,0,NO
22384015,0,0,0,0,NO
22384015,0,0,0,0,NO
22384031,0,0,0,0,NO
22384046,0,0,0,0,NO
22384062,0,0,0,0,NO
22384078,0,0,0,0,NO
22384078,0,0,0,0,NO
22384093,0,0,0,0,NO
22384109,0,0,0,0,NO
22384125,0,0,0,0,NO
22384140,0,0,0,0,NO
22384140,0,0,0,0,NO
22384156,0,0,0,0,NO
22384171,0,0,0,0,NO
22384187,0,0,0,0,NO
22384187,0,0,0,0,NO
22384203,0,0,0,0,NO
22384218,0,0,0,0,NO
22384234,0,0,0,0,NO
22384234,0,0,0,0,NO
22384250,0,0,0,0,NO
22384265,0,0,0,0,NO
22384281,0,0,0,0,NO
22384281,0,0,0,0,NO
22384296,0,0,0,0,NO
22384312,0,0,0,0,NO
22384328,0,0,0,0,NO
22384328,0,0,0,0,NO
22384343,0,0,0,0,NO
22384359,0,0,0,0,NO
22384375,0,0,0,0,NO
22384375,0,0,0,0,NO
22384390,0,0,0,0,NO
22384406,0,0,0,0,NO
22384421,0,0,0,0,NO
22384421,0,0,0,0,NO
22384437,0,0,0,0,NO
22384453,0,0,0,0,NO
22384453,0,0,0,0,NO
22384468,0,0,0,0,NO
22384484,0,0,0,0,NO
22384500,0,0,0,0,NO
22384500,0,0,0,0,NO
22384515,0,0,0,0,NO
22384531,0,0,0,0,NO
22384546,0,0,0,0,NO
22384546,0,0,0,0,NO
22384562,0,0,0,0,NO
22384578,0,0,0,0,NO
22384593,0,0,0,0,NO
22384593,0,0,0,0,NO
22384609,0,0,0,0,NO
22384625,0,0,0,0,NO
22384640,0,0,0,0,NO
22384640,0,0,0,0,NO
22384656,0,0,0,0,NO
22384671,0,0,0,0,NO
22384687,0,0,0,0,NO
22384687,0,0,0,0,NO
22384703,0,0,0,0,NO
22384718,0,0,0,0,NO
22384734,0,0,0,0,NO
22384734,0,0,0,0,NO
22384750,0,0,0,0,NO
22384765,0,0,0,0,NO
22384781,0,0,0,0,NO
22384796,0,0,0,0,NO
22384812,0,0,0,0,NO
22384812,0,0,0,0,NO
22384828,0,0,0,0,NO
22384843,0,0,0,0,NO
22384859,0,0,0,0,NO
22384875,0,0,0,0,NO
22384875,0,0,0,0,NO
22384890,0,0,0,0,NO
22384906,0,0,0,0,NO
22384921,0,0,0,0,NO
22384921,0,0,0,0,NO
22384937,0,0,0,0,NO
22384953,0,0,0,0,NO
22384968,0,0,0,0,NO
22384984,0,0,0,0,NO
22384984,0,0,0,0,NO
22385000,0,0,0,0,NO
22385015,0,0,0,0,NO
22385031,0,0,0,0,NO
22385046,0,0,0,0,NO
22385046,0,0,0,0,NO
22385062,0,0,0,0,NO
22385078,0,0,0,0,NO
22385093,0,0,0,0,NO
22385093,0,0,0,0,NO
22385109,0,0,0,0,NO
22385125,0,0,0,0,NO
22385140,0,0,0,0,NO
22385140,0,0,0,0,NO
22385156,0,0,0,0,NO
22385171,0,0,0,0,NO
22385187,0,0,0,0,NO
22385187,0,0,0,0,NO
22385203,0,0,0,0,NO
22385218,0,0,0,0,NO
22385234,0,0,0,0,NO
22385234,0,0,0,0,NO
22385250,0,0,0,0,NO
22385265,0,0,0,0,NO
22385281,0,0,0,0,NO
22385281,0,0,0,0,NO
22385296,0,0,0,0,NO
22385312,0,0,0,0,NO
22385328,0,0,0,0,NO
22385328,0,0,0,0,NO
22385343,0,0,0,0,NO
22385359,0,0,0,0,NO
22385375,0,0,0,0,NO
22385375,0,0,0,0,NO
22385390,0,0,0,0,NO
22385406,0,0,0,0,NO
22385421,0,0,0,0,NO
22385421,0,0,0,0,NO
22385437,0,0,0,0,NO
22385453,0,0,0,0,NO
22385468,0,0,0,0,NO
22385468,0,0,0,0,NO
22385484,0,0,0,0,NO
22385500,0,0,0,0,NO
22385515,0,0,0,0,NO
22385531,0,0,0,0,NO
22385531,0,0,0,0,NO
22385546,0,0,0,0,NO
22385562,0,0,0,0,NO
22385578,0,0,0,0,NO
22385578,0,0,0,0,NO
22385593,0,0,0,0,NO
22385609,0,0,0,0,NO
22385625,0,0,0,0,NO
22385640,0,0,0,0,NO
22385656,0,0,0,0,NO
22385656,0,0,0,0,NO
22385671,0,0,0,0,NO
22385687,0,0,0,0,NO
22385703,0,0,0,0,NO
22385718,0,0,0,0,NO
22385718,0,0,0,0,NO
22385734,0,0,0,0,NO
22385750,0,0,0,0,NO
22385765,0,0,0,0,NO
22385781,0,0,0,0,NO
22385796,0,0,0,0,NO
22385796,0,0,0,0,NO
22385812,0,0,0,0,NO
22385828,0,0,0,0,NO
22385843,0,0,0,0,NO
22385859,0,0,0,0,NO
22385859,0,0,0,0,NO
22385875,0,0,0,0,NO
22385890,0,0,0,0,NO
22385906,0,0,0,0,NO
22385921,0,0,0,0,NO
22385937,0,0,0,0,NO
22385953,0,0,0,0,NO
22385953,0,0,0,0,NO
22385968,0,0,0,0,NO
22385984,0,0,0,0,NO
22386000,0,0,0,0,NO
22386015,0,0,0,0,NO
22386015,0,0,0,0,NO
22386031,0,0,0,0,NO
22386046,0,0,0,0,NO
22386062,0,0,0,0,NO
22386078,0,0,0,0,NO
22386093,0,0,0,0,NO
22386093,0,0,0,0,NO
22386109,0,0,0,0,NO
22386125,0,0,0,0,NO
22386140,0,0,0,0,NO
22386156,0,0,0,0,NO
22386156,0,0,0,0,NO
22386171,0,0,0,0,NO
22386187,0,0,0,0,NO
22386203,0,0,0,0,NO
22386218,0,0,0,0,NO
22386218,0,0,0,0,NO
22386234,0,0,0,0,NO
22386250,0,0,0,0,NO
22386265,0,0,0,0,NO
22386265,0,0,0,0,NO
22386281,0,0,0,0,NO
22386296,0,0,0,0,NO
22386312,0,0,0,0,NO
22386312,0,0,0,0,NO
22386328,0,0,0,0,NO
22386343,0,0,0,0,NO
22386343,0,0,0,0,NO
22386359,0,0,0,0,NO
22386375,0,0,0,0,NO
22386390,0,0,0,0,NO
22386390,0,0,0,0,NO
22386406,0,0,0,0,NO
22386421,0,0,0,0,NO
22386421,0,0,0,0,NO
22386437,0,0,0,0,NO
22386453,0,0,0,0,NO
22386468,0,0,0,0,NO
22386468,0,0,0,0,NO
22386484,0,0,0,0,NO
22386500,0,0,0,0,NO
22386500,0,0,0,0,NO
22386515,0,0,0,0,NO
22386531,0,0,0,0,NO
22386546,0,0,0,0,NO
22386546,0,0,0,0,NO
22386562,0,0,0,0,NO
22386578,0,0,0,0,NO
22386593,0,0,0,0,NO
22386593,0,0,0,0,NO
22386609,0,0,0,0,NO
22386625,0,0,0,0,NO
22386625,0,0,0,0,NO
22386640,0,0,0,0,NO
22386656,0,0,0,0,NO
22386671,0,0,0,0,NO
22386671,0,0,0,0,NO
22386687,0,0,0,0,NO
22386703,0,0,0,0,NO
22386718,0,0,0,0,NO
22386718,0,0,0,0,NO
22386734,0,0,0,0,NO
22386750,0,0,0,0,NO
22386765,0,0,0,0,NO
22386765,0,0,0,0,NO
22386781,0,0,0,0,NO
22386796,0,0,0,0,NO
22386812,0,0,0,0,NO
22386812,0,0,0,0,NO
22386828,0,0,0,0,NO
22386843,0,0,0,0,NO
22386859,0,0,0,0,NO
22386859,0,0,0,0,NO
22386875,0,0,0,0,NO
22386890,0,0,0,0,NO
22386906,0,0,0,0,NO
22386921,0,0,0,0,NO
22386921,0,0,0,0,NO
22386937,0,0,0,0,NO
22386953,0,0,0,0,NO
22386968,0,0,0,0,NO
22386984,0,0,0,0,NO
22386984,0,0,0,0,NO
22387000,0,0,0,0,NO
22387015,0,0,0,0,NO
22387031,0,0,0,0,NO
22387031,0,0,0,0,NO
22387046,0,0,0,0,NO
22387062,0,0,0,0,NO
22387078,0,0,0,0,NO
22387093,0,0,0,0,NO
22387093,0,0,0,0,NO
22387109,0,0,0,0,NO
22387125,0,0,0,0,NO
22387140,0,0,0,0,NO
22387140,0,0,0,0,NO
22387156,0,0,0,0,NO
22387171,0,0,0,0,NO
22387187,0,0,0,0,NO
22387187,0,0,0,0,NO
22387203,0,0,0,0,NO
22387218,0,0,0,0,NO
22387234,0,0,0,0,NO
22387234,0,0,0,0,NO
22387250,0,0,0,0,NO
22387265,0,0,0,0,NO
22387281,0,0,0,0,NO
22387296,0,0,0,0,NO
22387296,0,0,0,0,NO
22387312,0,0,0,0,NO
22387328,0,0,0,0,NO
22387328,0,0,0,0,NO
22387343,0,0,0,0,NO
22387359,0,0,0,0,NO
22387375,0,0,0,0,NO
22387375,0,0,0,0,NO
22387390,0,0,0,0,NO
22387406,0,0,0,0,NO
22387421,0,0,0,0,NO
22387421,0,0,0,0,NO
22387437,0,0,0,0,NO
22387453,0,0,0,0,NO
22387468,0,0,0,0,NO
22387468,0,0,0,0,NO
22387484,0,0,0,0,NO
22387500,0,0,0,0,NO
22387515,0,0,0,0,NO
22387515,0,0,0,0,NO
22387531,0,0,0,0,NO
22387546,0,0,0,0,NO
22387562,0,0,0,0,NO
22387562,0,0,0,0,NO
22387578,0,0,0,0,NO
22387593,0,0,0,0,NO
22387609,0,0,0,0,NO
22387609,0,0,0,0,NO
22387625,0,0,0,0,NO
22387640,0,0,0,0,NO
22387656,0,0,0,0,NO
22387671,0,0,0,0,NO
22387671,0,0,0,0,NO
22387687,0,0,0,0,NO
22387703,0,0,0,0,NO
22387718,0,0,0,0,NO
22387718,0,0,0,0,NO
22387734,0,0,0,0,NO
22387750,0,0,0,0,NO
22387765,0,0,0,0,NO
22387765,0,0,0,0,NO
22387781,0,0,0,0,NO
22387796,0,0,0,0,NO
22387812,0,0,0,0,NO
22387812,0,0,0,0,NO
22387828,0,0,0,0,NO
22387843,0,0,0,0,NO
22387859,0,0,0,0,NO
22387859,0,0,0,0,NO
22387875,0,0,0,0,NO
22387890,0,0,0,0,NO
22387906,0,0,0,0,NO
22387906,0,0,0,0,NO
22387921,0,0,0,0,NO
22387937,0,0,0,0,NO
22387953,0,0,0,0,NO
22387968,0,0,0,0,NO
22387968,0,0,0,0,NO
22387984,0,0,0,0,NO
22388000,0,0,0,0,NO
22388015,0,0,0,0,NO
22388015,0,0,0,0,NO
22388031,0,0,0,0,NO
22388046,0,0,0,0,NO
22388062,0,0,0,0,NO
22388062,0,0,0,0,NO
22388078,0,0,0,0,NO
22388093,0,0,0,0,NO
22388109,0,0,0,0,NO
22388109,0,0,0,0,NO
22388125,0,0,0,0,NO
22388140,0,0,0,0,NO
22388140,0,0,0,0,NO
22388156,0,0,0,0,NO
22388171,0,0,0,0,NO
22388187,0,0,0,0,NO
22388187,0,0,0,0,NO
22388203,0,0,0,0,NO
22388218,0,0,0,0,NO
22388234,0,0,0,0,NO
22388234,0,0,0,0,NO
22388250,0,0,0,0,NO
22388265,0,0,0,0,NO
22388281,0,0,0,0,NO
22388281,0,0,0,0,NO
22388296,0,0,0,0,NO
22388312,0,0,0,0,NO
22388328,0,0,0,0,NO
22388328,0,0,0,0,NO
22388343,0,0,0,0,NO
22388359,0,0,0,0,NO
22388375,0,0,0,0,NO
22388375,0,0,0,0,NO
22388390,0,0,0,0,NO
22388406,0,0,0,0,NO
22388421,0,0,0,0,NO
22388421,0,0,0,0,NO
22388437,0,0,0,0,NO
22388453,0,0,0,0,NO
22388468,0,0,0,0,NO
22388468,0,0,0,0,NO
22388484,0,0,0,0,NO
22388500,0,0,0,0,NO
22388515,0,0,0,0,NO
22388515,0,0,0,0,NO
22388531,0,0,0,0,NO
22388546,0,0,0,0,NO
22388546,0,0,0,0,NO
22388562,0,0,0,0,NO
22388578,0,0,0,0,NO
22388593,0,0,0,0,NO
22388609,0,0,0,0,NO
22388609,0,0,0,0,NO
22388625,0,0,0,0,NO
22388640,0,0,0,0,NO
22388640,0,0,0,0,NO
22388656,0,0,0,0,NO
22388671,0,0,0,0,NO
22388687,0,0,0,0,NO
22388687,0,0,0,0,NO
22388703,0,0,0,0,NO
22388718,0,0,0,0,NO
22388734,0,0,0,0,NO
22388750,0,0,0,0,NO
22388750,0,0,0,0,NO
22388765,0,0,0,0,NO
22388781,0,0,0,0,NO
22388796,0,0,0,0,NO
22388796,0,0,0,0,NO
22388812,0,0,0,0,NO
22388828,0,0,0,0,NO
22388843,0,0,0,0,NO
22388843,0,0,0,0,NO
22388859,0,0,0,0,NO
22388875,0,0,0,0,NO
22388890,0,0,0,0,NO
22388890,0,0,0,0,NO
22388906,0,0,0,0,NO
22388921,0,0,0,0,NO
22388937,0,0,0,0,NO
22388937,0,0,0,0,NO
22388953,0,0,0,0,NO
22388968,0,0,0,0,NO
22388984,0,0,0,0,NO
22389000,0,0,0,0,NO
22389000,0,0,0,0,NO
22389015,0,0,0,0,NO
22389031,0,0,0,0,NO
22389046,0,0,0,0,NO
22389046,0,0,0,0,NO
22389062,0,0,0,0,NO
22389078,0,0,0,0,NO
22389093,0,0,0,0,NO
22389093,0,0,0,0,NO
22389109,0,0,0,0,NO
22389125,0,0,0,0,NO
22389125,0,0,0,0,NO
22389140,0,0,0,0,NO
22389156,0,0,0,0,NO
22389171,0,0,0,0,NO
22389171,0,0,0,0,NO
22389187,0,0,0,0,NO
22389203,0,0,0,0,NO
22389218,0,0,0,0,NO
22389218,0,0,0,0,NO
22389234,0,0,0,0,NO
22389250,0,0,0,0,NO
22389265,0,0,0,0,NO
22389265,0,0,0,0,NO
22389281,0,0,0,0,NO
22389296,0,0,0,0,NO
22389296,0,0,0,0,NO
22389312,0,0,0,0,NO
22389328,0,0,0,0,NO
22389343,0,0,0,0,NO
22389343,0,0,0,0,NO
22389359,0,0,0,0,NO
22389375,0,0,0,0,NO
22389390,0,0,0,0,NO
22389390,0,0,0,0,NO
22389406,0,0,0,0,NO
22389421,0,0,0,0,NO
22389437,0,0,0,0,NO
22389437,0,0,0,0,NO
22389453,0,0,0,0,NO
22389468,0,0,0,0,NO
22389468,0,0,0,0,NO
22389484,0,0,0,0,NO
22389500,0,0,0,0,NO
22389515,0,0,0,0,NO
22389515,0,0,0,0,NO
22389531,0,0,0,0,NO
22389546,0,0,0,0,NO
22389562,0,0,0,0,NO
22389562,0,0,0,0,NO
22389578,0,0,0,0,NO
22389593,0,0,0,0,NO
22389609,0,0,0,0,NO
22389625,0,0,0,0,NO
22389625,0,0,0,0,NO
22389640,0,0,0,0,NO
22389656,0,0,0,0,NO
22389656,0,0,0,0,NO
22389671,0,0,0,0,NO
22389687,0,0,0,0,NO
22389703,0,0,0,0,NO
22389703,0,0,0,0,NO
22389718,0,0,0,0,NO
22389734,0,0,0,0,NO
22389750,0,0,0,0,NO
22389750,0,0,0,0,NO
22389765,0,0,0,0,NO
22389781,0,0,0,0,NO
22389796,0,0,0,0,NO
22389796,0,0,0,0,NO
22389812,0,0,0,0,NO
22389828,0,0,0,0,NO
22389843,0,0,0,0,NO
22389843,0,0,0,0,NO
22389859,0,0,0,0,NO
22389875,0,0,0,0,NO
22389875,0,0,0,0,NO
22389890,0,0,0,0,NO
22389906,0,0,0,0,NO
22389921,0,0,0,0,NO
22389921,0,0,0,0,NO
22389937,0,0,0,0,NO
22389953,0,0,0,0,NO
22389968,0,0,0,0,NO
22389968,0,0,0,0,NO
22389984,0,0,0,0,NO
22390000,0,0,0,0,NO
22390015,0,0,0,0,NO
22390015,0,0,0,0,NO
22390031,0,0,0,0,NO
22390046,0,0,0,0,NO
22390046,0,0,0,0,NO
22390062,0,0,0,0,NO
22390078,0,0,0,0,NO
22390078,0,0,0,0,NO
22390093,0,0,0,0,NO
22390109,0,0,0,0,NO
22390109,0,0,0,0,NO
22390125,0,0,0,0,NO
22390140,0,0,0,0,NO
22390140,0,0,0,0,NO
22390156,0,0,0,0,NO
22390171,0,0,0,0,NO
22390187,0,0,0,0,NO
22390187,0,0,0,0,NO
22390203,0,0,0,0,NO
22390218,0,0,0,0,NO
22390218,0,0,0,0,NO
22390234,0,0,0,0,NO
22390250,0,0,0,0,NO
22390265,0,0,0,0,NO
22390265,0,0,0,0,NO
22390281,0,0,0,0,NO
22390296,0,0,0,0,NO
22390296,0,0,0,0,NO
22390312,0,0,0,0,NO
22390328,0,0,0,0,NO
22390343,0,0,0,0,NO
22390343,0,0,0,0,NO
22390359,0,0,0,0,NO
22390375,0,0,0,0,NO
22390375,0,0,0,0,NO
22390390,0,0,0,0,NO
22390406,0,0,0,0,NO
22390406,0,0,0,0,NO
